visit_id,timestamp,page_url,session_duration_sec,device_type,browser,traffic_source,country,bounce,conversion,page_views
VISIT000360,2024-04-16 21:00:00,/cart,1568,Desktop,Chrome,Social Media,USA,False,False,8
VISIT001074,2024-04-17 00:00:00,/product/sports,368,Mobile,Chrome,Organic Search,UK,False,False,12
VISIT000873,2024-04-17 03:00:00,/home,3109,Tablet,Safari,Organic Search,UK,True,False,8
VISIT001590,2024-04-17 11:00:00,/products,938,Desktop,Safari,Organic Search,USA,True,False,8
VISIT001553,2024-04-17 13:00:00,/contact,1420,Mobile,Chrome,Organic Search,Canada,True,False,3
VISIT000911,2024-04-17 15:00:00,/cart,308,Desktop,Firefox,Paid Ads,Germany,True,False,1
VISIT001825,2024-04-17 16:00:00,/cart,1171,Mobile,Chrome,Direct,UK,False,True,5
VISIT000942,2024-04-17 17:00:00,/product/electronics,848,Desktop,Chrome,Social Media,Australia,False,True,6
VISIT000854,2024-04-17 18:00:00,/blog,728,Desktop,Chrome,Direct,USA,True,False,14
VISIT001003,2024-04-17 18:00:00,/blog,3072,Desktop,Safari,Direct,USA,True,False,18
VISIT000668,2024-04-17 19:00:00,/contact,1620,Desktop,Chrome,Organic Search,France,True,False,3
VISIT000356,2024-04-17 23:00:00,/home,601,Mobile,Safari,Social Media,Australia,False,False,5
VISIT000233,2024-04-17 23:00:00,/about,2222,Mobile,Opera,Organic Search,UK,False,False,19
VISIT001377,2024-04-18 02:00:00,/contact,914,Desktop,Edge,Direct,France,True,False,19
VISIT001075,2024-04-18 03:00:00,/home,1683,Desktop,Safari,Organic Search,UK,False,False,1
VISIT001908,2024-04-18 08:00:00,/about,436,Mobile,Chrome,Social Media,USA,False,False,12
VISIT001915,2024-04-18 09:00:00,/product/clothing,339,Desktop,Chrome,Direct,UK,False,False,12
VISIT000120,2024-04-18 11:00:00,/blog,299,Desktop,Chrome,Social Media,Japan,False,False,5
VISIT000343,2024-04-18 11:00:00,/home,555,Desktop,Firefox,Social Media,France,False,False,4
VISIT001920,2024-04-18 18:00:00,/product/electronics,268,Mobile,Chrome,Organic Search,Canada,False,False,16
VISIT001660,2024-04-18 23:00:00,/home,1002,Desktop,Chrome,Organic Search,Japan,False,False,2
VISIT000182,2024-04-19 08:00:00,/product/electronics,3452,Mobile,Chrome,Email,Australia,False,False,19
VISIT001246,2024-04-19 10:00:00,/checkout,1035,Desktop,Chrome,Organic Search,France,True,False,15
VISIT001436,2024-04-19 11:00:00,/products,2590,Desktop,Edge,Organic Search,Germany,False,False,2
VISIT001733,2024-04-19 11:00:00,/about,282,Mobile,Chrome,Direct,Canada,False,False,13
VISIT000162,2024-04-19 13:00:00,/product/sports,1599,Mobile,Chrome,Organic Search,Australia,True,False,19
VISIT001454,2024-04-19 22:00:00,/blog,1084,Tablet,Chrome,Organic Search,France,False,False,8
VISIT001451,2024-04-20 02:00:00,/product/electronics,1539,Mobile,Firefox,Paid Ads,Australia,True,False,19
VISIT000104,2024-04-20 02:00:00,/products,920,Desktop,Chrome,Email,Japan,True,False,12
VISIT001314,2024-04-20 06:00:00,/blog,1664,Desktop,Firefox,Paid Ads,UK,False,False,4
VISIT001562,2024-04-20 09:00:00,/blog,1942,Desktop,Chrome,Direct,Canada,False,False,5
VISIT001722,2024-04-20 09:00:00,/product/electronics,2484,Mobile,Chrome,Paid Ads,France,False,False,6
VISIT001407,2024-04-20 11:00:00,/about,3555,Desktop,Firefox,Social Media,Japan,True,False,16
VISIT000471,2024-04-20 14:00:00,/product/clothing,1823,Desktop,Firefox,Organic Search,Canada,True,False,16
VISIT001336,2024-04-20 18:00:00,/product/clothing,131,Desktop,Chrome,Paid Ads,UK,False,False,15
VISIT001622,2024-04-20 19:00:00,/products,3196,Mobile,Safari,Organic Search,Germany,False,False,5
VISIT001555,2024-04-20 19:00:00,/product/clothing,573,Mobile,Safari,Organic Search,UK,True,False,10
VISIT001987,2024-04-20 21:00:00,/about,3537,Tablet,Chrome,Paid Ads,France,False,False,9
VISIT001047,2024-04-20 23:00:00,/products,2050,Desktop,Chrome,Social Media,Australia,True,False,3
VISIT001141,2024-04-21 00:00:00,/product/sports,3065,Desktop,Edge,Organic Search,USA,True,False,14
VISIT000951,2024-04-21 01:00:00,/blog,1267,Desktop,Chrome,Direct,Germany,True,False,4
VISIT001664,2024-04-21 13:00:00,/blog,3101,Mobile,Edge,Direct,Australia,False,False,14
VISIT000346,2024-04-22 01:00:00,/product/sports,554,Mobile,Chrome,Organic Search,UK,True,False,17
VISIT001885,2024-04-22 09:00:00,/contact,897,Mobile,Chrome,Social Media,Canada,False,False,3
VISIT000522,2024-04-22 17:00:00,/cart,3334,Desktop,Firefox,Paid Ads,Canada,False,False,14
VISIT001276,2024-04-22 17:00:00,/contact,2431,Desktop,Edge,Paid Ads,UK,True,False,16
VISIT000098,2024-04-22 19:00:00,/products,1171,Mobile,Edge,Direct,Australia,True,False,3
VISIT000332,2024-04-22 22:00:00,/cart,2826,Desktop,Edge,Direct,Canada,False,False,18
VISIT000139,2024-04-23 00:00:00,/about,3373,Desktop,Chrome,Direct,France,False,False,4
VISIT000373,2024-04-23 04:00:00,/checkout,1626,Desktop,Chrome,Social Media,UK,True,False,8
VISIT000215,2024-04-23 05:00:00,/blog,883,Desktop,Chrome,Social Media,UK,True,False,7
VISIT000138,2024-04-23 06:00:00,/cart,1303,Mobile,Chrome,Email,UK,False,False,8
VISIT001771,2024-04-23 06:00:00,/product/sports,793,Desktop,Chrome,Direct,UK,False,False,19
VISIT001841,2024-04-23 20:00:00,/products,3259,Desktop,Safari,Social Media,UK,False,False,11
VISIT001641,2024-04-24 03:00:00,/checkout,3102,Desktop,Chrome,Social Media,UK,True,False,10
VISIT001023,2024-04-24 05:00:00,/product/clothing,1313,Mobile,Chrome,Social Media,France,True,False,9
VISIT001686,2024-04-24 17:00:00,/product/clothing,2478,Tablet,Safari,Email,France,False,False,9
VISIT001063,2024-04-25 03:00:00,/about,3584,Desktop,Safari,Organic Search,Canada,False,False,3
VISIT001546,2024-04-25 04:00:00,/product/sports,2774,Mobile,Edge,Direct,France,False,False,11
VISIT001363,2024-04-25 12:00:00,/checkout,81,Mobile,Edge,Organic Search,Germany,False,False,14
VISIT000720,2024-04-25 12:00:00,/products,385,Tablet,Chrome,Direct,Canada,False,False,9
VISIT000836,2024-04-25 22:00:00,/about,2637,Mobile,Edge,Direct,Japan,True,False,18
VISIT000821,2024-04-26 01:00:00,/product/electronics,279,Mobile,Opera,Direct,France,False,False,2
VISIT001865,2024-04-26 15:00:00,/product/electronics,551,Desktop,Safari,Direct,Germany,False,False,6
VISIT001267,2024-04-26 16:00:00,/about,3352,Desktop,Edge,Social Media,France,False,False,3
VISIT000868,2024-04-26 17:00:00,/product/electronics,3378,Mobile,Firefox,Social Media,France,False,False,16
VISIT000582,2024-04-26 23:00:00,/contact,3597,Desktop,Firefox,Direct,Canada,True,False,9
VISIT000962,2024-04-27 02:00:00,/cart,2860,Tablet,Chrome,Direct,USA,False,False,16
VISIT001764,2024-04-27 04:00:00,/contact,3176,Mobile,Firefox,Organic Search,Japan,False,False,14
VISIT001072,2024-04-27 06:00:00,/blog,577,Desktop,Firefox,Organic Search,Australia,True,False,8
VISIT000300,2024-04-27 08:00:00,/cart,3051,Desktop,Firefox,Direct,UK,False,False,5
VISIT001182,2024-04-27 09:00:00,/about,1759,Mobile,Safari,Email,UK,True,False,16
VISIT001030,2024-04-27 11:00:00,/product/electronics,2413,Desktop,Chrome,Organic Search,France,True,False,10
VISIT000701,2024-04-27 12:00:00,/home,319,Desktop,Chrome,Organic Search,Canada,True,False,19
VISIT001734,2024-04-27 14:00:00,/product/electronics,2997,Mobile,Opera,Organic Search,Canada,True,False,4
VISIT000497,2024-04-27 18:00:00,/product/sports,3193,Mobile,Firefox,Paid Ads,France,True,False,15
VISIT000153,2024-04-28 02:00:00,/blog,2378,Mobile,Chrome,Organic Search,Japan,True,False,11
VISIT001847,2024-04-28 08:00:00,/cart,1681,Mobile,Firefox,Organic Search,Australia,False,True,4
VISIT001165,2024-04-28 12:00:00,/home,196,Mobile,Firefox,Email,Germany,True,False,10
VISIT000932,2024-04-28 12:00:00,/about,2275,Tablet,Edge,Organic Search,USA,True,False,12
VISIT001382,2024-04-28 13:00:00,/home,1883,Mobile,Safari,Social Media,Japan,False,False,14
VISIT000803,2024-04-28 14:00:00,/product/sports,3360,Mobile,Firefox,Direct,France,False,False,10
VISIT001406,2024-04-28 16:00:00,/product/sports,132,Mobile,Chrome,Organic Search,Germany,False,False,8
VISIT001642,2024-04-28 18:00:00,/product/clothing,1692,Desktop,Chrome,Organic Search,Canada,False,False,10
VISIT000802,2024-04-28 19:00:00,/product/sports,156,Mobile,Chrome,Organic Search,Japan,True,False,11
VISIT001731,2024-04-28 21:00:00,/product/sports,466,Desktop,Edge,Direct,France,True,False,6
VISIT000134,2024-04-29 06:00:00,/products,1674,Tablet,Chrome,Organic Search,Canada,False,False,13
VISIT001741,2024-04-29 08:00:00,/products,1546,Desktop,Safari,Email,Australia,False,False,7
VISIT000634,2024-04-29 15:00:00,/cart,3545,Desktop,Firefox,Direct,UK,True,False,4
VISIT001034,2024-04-29 20:00:00,/product/sports,1613,Mobile,Chrome,Organic Search,Canada,True,False,1
VISIT001849,2024-04-30 02:00:00,/product/clothing,1738,Desktop,Chrome,Organic Search,France,False,False,18
VISIT001552,2024-04-30 06:00:00,/blog,598,Mobile,Firefox,Direct,Australia,True,False,2
VISIT000496,2024-04-30 10:00:00,/product/clothing,306,Desktop,Safari,Direct,Canada,False,False,2
VISIT000856,2024-04-30 12:00:00,/contact,1029,Mobile,Edge,Organic Search,UK,False,False,2
VISIT000785,2024-04-30 12:00:00,/product/sports,1735,Desktop,Chrome,Direct,USA,False,False,9
VISIT000874,2024-04-30 16:00:00,/checkout,2634,Tablet,Chrome,Organic Search,Canada,False,False,16
VISIT001046,2024-05-01 05:00:00,/blog,2827,Mobile,Safari,Direct,Japan,False,False,12
VISIT001850,2024-05-01 07:00:00,/about,3546,Desktop,Safari,Organic Search,Japan,True,False,16
VISIT001368,2024-05-01 08:00:00,/cart,1858,Desktop,Safari,Direct,Japan,False,False,8
VISIT001604,2024-05-01 09:00:00,/home,1821,Mobile,Chrome,Organic Search,UK,False,False,17
VISIT000894,2024-05-01 12:00:00,/checkout,3135,Desktop,Chrome,Organic Search,Japan,False,False,1
VISIT001140,2024-05-01 19:00:00,/products,2889,Desktop,Chrome,Direct,Germany,True,False,14
VISIT000333,2024-05-01 21:00:00,/about,286,Desktop,Safari,Direct,Japan,False,False,8
VISIT000250,2024-05-02 02:00:00,/home,2259,Mobile,Chrome,Social Media,France,True,False,12
VISIT001534,2024-05-02 04:00:00,/checkout,1456,Mobile,Firefox,Organic Search,USA,True,False,15
VISIT000116,2024-05-02 05:00:00,/home,819,Desktop,Edge,Direct,Japan,False,False,8
VISIT001389,2024-05-02 06:00:00,/cart,1576,Mobile,Chrome,Direct,USA,True,False,18
VISIT000027,2024-05-02 10:00:00,/blog,901,Mobile,Chrome,Social Media,Canada,False,False,12
VISIT000377,2024-05-02 10:00:00,/cart,2577,Desktop,Chrome,Organic Search,USA,False,False,14
VISIT000450,2024-05-02 11:00:00,/product/electronics,2659,Mobile,Chrome,Direct,Canada,False,False,13
VISIT001949,2024-05-02 15:00:00,/product/sports,3090,Desktop,Safari,Paid Ads,Australia,True,False,2
VISIT000369,2024-05-02 16:00:00,/contact,2374,Desktop,Firefox,Organic Search,France,True,False,15
VISIT000776,2024-05-02 18:00:00,/cart,1608,Desktop,Firefox,Social Media,Japan,False,False,12
VISIT001573,2024-05-02 21:00:00,/about,2550,Desktop,Firefox,Direct,Australia,True,False,12
VISIT001814,2024-05-02 22:00:00,/products,2124,Mobile,Safari,Email,UK,False,False,12
VISIT001026,2024-05-02 23:00:00,/checkout,3319,Desktop,Safari,Social Media,UK,False,False,15
VISIT001328,2024-05-03 00:00:00,/about,1582,Desktop,Chrome,Social Media,UK,False,False,13
VISIT000140,2024-05-03 03:00:00,/about,3534,Mobile,Safari,Social Media,Canada,False,False,13
VISIT001494,2024-05-03 04:00:00,/checkout,3314,Tablet,Chrome,Email,USA,True,False,17
VISIT001025,2024-05-03 05:00:00,/products,1189,Mobile,Chrome,Social Media,Australia,True,False,13
VISIT000464,2024-05-03 07:00:00,/product/electronics,3234,Tablet,Chrome,Organic Search,USA,True,False,15
VISIT000952,2024-05-03 10:00:00,/product/sports,2804,Desktop,Safari,Direct,UK,False,False,5
VISIT000670,2024-05-03 15:00:00,/blog,2792,Mobile,Firefox,Paid Ads,Australia,False,False,13
VISIT000515,2024-05-03 15:00:00,/about,852,Mobile,Chrome,Direct,USA,False,False,7
VISIT001086,2024-05-03 23:00:00,/checkout,2268,Mobile,Firefox,Paid Ads,Australia,True,False,5
VISIT000429,2024-05-04 04:00:00,/contact,2686,Mobile,Chrome,Social Media,USA,False,False,2
VISIT001432,2024-05-04 06:00:00,/product/electronics,320,Desktop,Safari,Direct,USA,False,False,6
VISIT000355,2024-05-04 09:00:00,/home,1166,Tablet,Safari,Email,France,False,False,16
VISIT000972,2024-05-04 14:00:00,/about,519,Mobile,Firefox,Organic Search,Australia,True,False,3
VISIT001730,2024-05-04 16:00:00,/checkout,2066,Mobile,Chrome,Organic Search,USA,True,False,4
VISIT000486,2024-05-04 16:00:00,/product/electronics,3500,Desktop,Chrome,Social Media,Canada,False,False,7
VISIT000681,2024-05-04 19:00:00,/about,1826,Desktop,Firefox,Direct,Germany,False,False,8
VISIT001172,2024-05-04 20:00:00,/cart,2590,Mobile,Chrome,Direct,France,False,False,16
VISIT000416,2024-05-04 20:00:00,/home,3387,Mobile,Safari,Direct,Australia,False,False,6
VISIT000963,2024-05-04 21:00:00,/product/clothing,2846,Mobile,Chrome,Organic Search,France,False,False,1
VISIT001481,2024-05-05 01:00:00,/contact,998,Desktop,Chrome,Direct,Australia,True,False,17
VISIT001421,2024-05-05 07:00:00,/checkout,1005,Desktop,Firefox,Organic Search,Germany,False,False,2
VISIT001608,2024-05-05 07:00:00,/home,3584,Mobile,Edge,Direct,Canada,True,False,13
VISIT000067,2024-05-05 12:00:00,/checkout,560,Desktop,Safari,Organic Search,Germany,False,False,11
VISIT001498,2024-05-05 23:00:00,/products,3310,Desktop,Firefox,Organic Search,Australia,False,False,3
VISIT000458,2024-05-06 02:00:00,/contact,2810,Mobile,Safari,Email,Japan,False,False,9
VISIT000694,2024-05-06 08:00:00,/home,2685,Desktop,Firefox,Email,Japan,False,False,3
VISIT000624,2024-05-06 10:00:00,/products,2778,Desktop,Opera,Social Media,USA,False,False,8
VISIT000740,2024-05-06 13:00:00,/contact,2526,Mobile,Chrome,Organic Search,USA,False,False,16
VISIT000909,2024-05-06 16:00:00,/product/sports,3148,Desktop,Safari,Organic Search,Germany,False,False,11
VISIT001272,2024-05-06 18:00:00,/product/sports,3229,Desktop,Firefox,Direct,Japan,False,False,4
VISIT001354,2024-05-06 18:00:00,/checkout,1682,Desktop,Chrome,Organic Search,UK,True,False,9
VISIT001556,2024-05-06 21:00:00,/about,3514,Tablet,Chrome,Organic Search,Germany,False,False,13
VISIT000971,2024-05-07 01:00:00,/about,783,Mobile,Chrome,Organic Search,Australia,True,True,18
VISIT000281,2024-05-07 08:00:00,/blog,2610,Mobile,Chrome,Organic Search,France,True,False,14
VISIT001200,2024-05-07 12:00:00,/product/sports,2995,Desktop,Chrome,Organic Search,Japan,False,True,11
VISIT001751,2024-05-07 14:00:00,/blog,1471,Desktop,Chrome,Direct,Germany,True,False,4
VISIT001960,2024-05-07 15:00:00,/product/electronics,1060,Mobile,Edge,Organic Search,UK,True,False,17
VISIT000173,2024-05-07 23:00:00,/home,2967,Desktop,Edge,Social Media,UK,False,False,4
VISIT001568,2024-05-08 00:00:00,/product/sports,76,Desktop,Opera,Direct,France,True,False,14
VISIT000664,2024-05-08 00:00:00,/checkout,951,Mobile,Chrome,Direct,USA,True,False,7
VISIT000492,2024-05-08 10:00:00,/contact,2751,Desktop,Firefox,Social Media,UK,False,False,15
VISIT001790,2024-05-08 13:00:00,/blog,2402,Tablet,Firefox,Direct,USA,False,False,10
VISIT000483,2024-05-08 13:00:00,/products,2201,Desktop,Safari,Organic Search,Australia,True,False,11
VISIT000830,2024-05-08 17:00:00,/home,2131,Desktop,Edge,Direct,USA,True,False,2
VISIT000087,2024-05-08 18:00:00,/contact,1804,Mobile,Safari,Organic Search,France,False,False,15
VISIT001388,2024-05-08 22:00:00,/blog,3284,Desktop,Safari,Organic Search,Canada,False,False,15
VISIT000588,2024-05-09 02:00:00,/blog,115,Desktop,Chrome,Social Media,Germany,True,False,13
VISIT001212,2024-05-09 03:00:00,/product/clothing,2082,Desktop,Chrome,Direct,Canada,True,False,8
VISIT000485,2024-05-09 04:00:00,/contact,1622,Mobile,Chrome,Direct,Japan,False,False,6
VISIT001427,2024-05-09 09:00:00,/contact,3264,Mobile,Firefox,Organic Search,France,True,False,13
VISIT000948,2024-05-09 12:00:00,/blog,1952,Desktop,Chrome,Social Media,USA,False,False,19
VISIT001996,2024-05-09 20:00:00,/checkout,611,Mobile,Chrome,Social Media,Canada,False,False,4
VISIT001821,2024-05-09 22:00:00,/product/electronics,2294,Mobile,Safari,Direct,Australia,True,False,13
VISIT000005,2024-05-10 00:00:00,/blog,1639,Desktop,Firefox,Paid Ads,France,False,False,1
VISIT000988,2024-05-10 00:00:00,/checkout,2716,Desktop,Chrome,Email,Japan,True,False,4
VISIT001055,2024-05-10 01:00:00,/product/clothing,2658,Mobile,Chrome,Paid Ads,Germany,True,False,7
VISIT000633,2024-05-10 03:00:00,/products,3415,Desktop,Edge,Direct,Canada,False,False,13
VISIT000262,2024-05-10 04:00:00,/product/electronics,1500,Mobile,Chrome,Social Media,France,False,False,14
VISIT000163,2024-05-10 04:00:00,/checkout,1328,Desktop,Chrome,Paid Ads,Germany,True,False,4
VISIT001636,2024-05-10 05:00:00,/about,3538,Desktop,Edge,Direct,Australia,False,False,10
VISIT000047,2024-05-10 05:00:00,/cart,3160,Desktop,Safari,Email,Australia,True,False,11
VISIT001290,2024-05-10 05:00:00,/product/sports,223,Tablet,Safari,Organic Search,Germany,False,False,13
VISIT001871,2024-05-10 11:00:00,/contact,2891,Mobile,Chrome,Direct,France,False,False,17
VISIT001655,2024-05-10 13:00:00,/blog,819,Mobile,Firefox,Email,France,False,False,19
VISIT000847,2024-05-10 14:00:00,/product/clothing,2794,Desktop,Chrome,Organic Search,UK,False,False,8
VISIT000745,2024-05-11 04:00:00,/cart,2980,Tablet,Chrome,Organic Search,USA,True,False,15
VISIT001296,2024-05-11 08:00:00,/products,2871,Desktop,Safari,Organic Search,Germany,False,False,7
VISIT001516,2024-05-11 12:00:00,/products,1789,Mobile,Chrome,Organic Search,France,False,False,11
VISIT000589,2024-05-11 13:00:00,/product/clothing,2608,Tablet,Chrome,Organic Search,Germany,True,False,14
VISIT000165,2024-05-11 17:00:00,/blog,1957,Mobile,Firefox,Direct,USA,True,False,4
VISIT001819,2024-05-11 22:00:00,/product/electronics,1008,Mobile,Safari,Social Media,France,True,False,19
VISIT001859,2024-05-12 03:00:00,/contact,16,Desktop,Chrome,Organic Search,France,False,False,10
VISIT000048,2024-05-12 06:00:00,/cart,2915,Desktop,Chrome,Email,France,False,False,17
VISIT001962,2024-05-12 06:00:00,/checkout,3299,Mobile,Chrome,Paid Ads,Germany,True,False,16
VISIT001441,2024-05-12 06:00:00,/products,3148,Desktop,Chrome,Direct,Japan,True,False,4
VISIT000228,2024-05-12 10:00:00,/product/sports,906,Desktop,Safari,Email,France,False,False,13
VISIT000465,2024-05-12 11:00:00,/cart,3185,Desktop,Chrome,Social Media,Germany,False,False,7
VISIT001472,2024-05-12 15:00:00,/home,2549,Tablet,Chrome,Social Media,USA,False,False,11
VISIT001809,2024-05-12 15:00:00,/cart,1645,Desktop,Edge,Direct,Japan,False,False,18
VISIT000038,2024-05-12 17:00:00,/products,758,Desktop,Firefox,Organic Search,USA,False,False,18
VISIT001311,2024-05-12 19:00:00,/checkout,121,Mobile,Chrome,Direct,Japan,False,False,16
VISIT000728,2024-05-12 19:00:00,/blog,3239,Desktop,Chrome,Organic Search,Australia,False,False,15
VISIT000235,2024-05-12 22:00:00,/checkout,1370,Tablet,Chrome,Social Media,France,False,False,18
VISIT001211,2024-05-13 00:00:00,/home,47,Mobile,Opera,Organic Search,USA,True,False,12
VISIT001125,2024-05-13 01:00:00,/about,3091,Mobile,Firefox,Direct,Canada,False,False,19
VISIT000272,2024-05-13 11:00:00,/product/clothing,709,Mobile,Edge,Paid Ads,UK,True,False,11
VISIT001283,2024-05-13 22:00:00,/product/clothing,1759,Mobile,Chrome,Email,Canada,False,True,17
VISIT000417,2024-05-13 23:00:00,/products,1942,Desktop,Chrome,Organic Search,Canada,True,False,16
VISIT001866,2024-05-14 02:00:00,/home,3343,Mobile,Chrome,Organic Search,Germany,True,False,8
VISIT001672,2024-05-14 02:00:00,/home,2543,Desktop,Chrome,Organic Search,USA,True,False,7
VISIT001843,2024-05-14 06:00:00,/checkout,132,Mobile,Chrome,Organic Search,Canada,False,False,4
VISIT000933,2024-05-14 09:00:00,/contact,1255,Desktop,Chrome,Organic Search,Germany,False,True,3
VISIT001999,2024-05-14 12:00:00,/product/clothing,549,Desktop,Firefox,Email,Japan,False,False,13
VISIT000291,2024-05-14 12:00:00,/products,1042,Mobile,Firefox,Organic Search,UK,False,False,7
VISIT001683,2024-05-14 14:00:00,/product/clothing,2321,Mobile,Chrome,Organic Search,France,False,False,1
VISIT001205,2024-05-14 17:00:00,/home,2983,Tablet,Chrome,Social Media,Australia,False,False,4
